,text,labels
168,فيه مسلسل عظيم لازم اشوفه للرايع وافضل كوميدي ساشا كوهين بنتفليكس يتكلم عن جاسوس يهودي راح سوريا والخ الزبده انا ماشفته بس لو ماعجبكم اعطيكم حساب نيتفليكس جديد كوهين ممثل عظيم,0
169,جبران باسيل عام ما عنا مشكلة ايديلوجية مع اسراييل من حقها تعيش بسلام,0
170,هذا انسان متواضع وكفه نضيف لبناني اصيل,0
171,الجزاير هي اعلى دولة في العالم من حيث نسبة عدد الوفيات بفيروس كورونا توفى شخص من بين حالة مصابة بنسبة تصل الى اكثر من وهي اعلى نسبة في العالم ربنا يسلم ويستر على الجميع,0
172,هروب الفتيات مع داود شي ايجابي جدا ان الاعلام طرح هذه المشكله مستغربه انه تم بث كلام ريري كامل هذا الموضوع لازم يكون له حلول ما ينفع تغمضون عيونكم وتقطون بلاويكم على غيركم وتتهمون العالم بالموامرات,0
173,وتضيق دنيانا فنحسب اننا سنموت ياسا او نموت نحيبا واذا بلطف الله يهطل فجاة يربي من اليبس الفتات قلوبا كورونا,0
174,خليكي بعروض الازياء واستعراضاتك عالانستغرام او شتقتي للبهدلة عتويتر,0
175,مش مهم متى حصلت ولكن هذا الفعل نحتاجه في لبنان بشدة من اجل كل السياسين بدون استثناء من كبيرهم الى صغير,0
176,ايه ندري انتم معنسين معنسين كذا ولا كذا,0
177,معالي الوزير يوسف بن علوي يلتقي في بيروت مع معالي محمد الحكيم وزير خارجية العراق ومعالي جبران باسيل وزير الخارجية والمغتربين,0
178,السعودية هذا الاعلان تصعيد بالغ الخطورة بحق الشعب الفلسطيني ويمثل انتهاكا صارخا لميثاق الامم المتحدة ومبادي القانون الدولي والاعراف الدولية,0
179,معاليك يبدو اننا نحتاج الى شعب جديد بكل اسف,0
180,فالدين عند الله الاسلام ومن خرج عنه فقد خرج عن دين الانبياء جميعا وفارقهم فكان في الاخرة من الخاسرين كما ان القران قد نسخ كل كتاب سماوي من التوراة والانجيل والزبور وغيرها افتتاح كنيسه في الرياض,0
181,الخبر كم ستربح فايزر من لقاحها ضد كورونا مرحبا بك في موقع الخبر الالكتر كم ستربح فايزر من لقاحها ضد كورونا,0
182,الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر امير دولة قطر الذي كسر الحصار المفروض على بلاده ووصل الى بيروت جريدة,0
183,قالو لفرعون مين فرعنك قالن ما لقيت حدن يردني التغريدات ما بتكفي شو ناطرين لنبعتو عند اهلو و حبيبو ابن سوسو,0
184,بالعكس كلمة كسلان طلعوها المصاريه عليهم لكن الشعب السوداني افضل من كثير من الشعوب,0
185,الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم اهله الصبر والسلوان وان لله وانا اليه راجعون كورونا طبيب الغلابه,0
186,متى يجب عليك لبس الكمامة ل الوقايه من كورونا كورونا الجديد كورونا,0
187,يهودي,0
188,نتقدم الى ذوي الفقيد بخالص العزاء والمواساة سايلين الله سبحانه ان يتغمده بواسع مغفرته ويسكنه فسيح جناته وان يلهم اهله وذويه الصبر والسلوان عمان تواجه كورونا,0
189,هاام تصريحات وزير الصحة الدكتور طه المتوكل عن اكتشاف علاج كورونا ليست للاستهلاك الاعلامي وانما تصريحات من واقع حقيقي وملموس لا مجال للتشكيك فيه والايام القادمة ستبثت ذلك يتبع,0
190,بعد العزم على اعدام مليونا من حيوان المنك في الدنمارك بسبب تفشي الفيروس سبق نادي الابل يحذر اختلاطك ب منقيتك بعد ظهور اعراض كورونا عليك قد ينقل لها العدوى,0
191,كلنا معك معالي الوزير الملك جبران باسيل,0
192,كيف يعني حرم الرييس الحريري للعلم القيادات الكبرى غابت عن هيدا الموتمر بما فيهن الحريري و تمثلوا,0
193,خربشات هه الاردن كورونا الحكومة الاردنية انا الشعب,0
194,الله يجزاهم خير هذا الشعب الكويتي وهذا تلاحم ابناء الوطن بيض الله وجه العوازم وبيض الله وجيهم القبايل كلها وبيض الله وجه كل من من تبرع بدوي حضري سني شيعي هذا الكويتي وهذي فزعته نحمد الله ونشكر فضله علينا اللي انعم علينا بهذه الوحده الوطنيه اسقاط القروض لليوم,0
195,تم هذا اليوم تشييع الدكتور العراقي سعد شاكر الدبيسي في مدينة مانشستر الذي توفي بسبب اصابته بفايروس كورونا اصيب به اثناء علاجه المرضى انا لله وانا اليه راجعون يرحمه الله ويغفر له ويسكنه فسيح جناته ويلهم اهله وذويه الصبر والسلوان,0
196,تحذير اي رابط ياتيك على الخاص لا تفتحه ابدا حتى لو كان مرسله اقرب الناس لك الان خرجت طريقة جديدة لدى الهاكرز حيث يقوم باختراق حساب ثم تلقاييا يقوم الحساب المخترق بارسال رسالة الية لجميع متابعيه تحوي رابط في حال نقرت عليه قد يتم اختراق حسابك او سرقة معلوماتك الشخصية,0
197,بس اهضمن راشيل وينعاد عليكي,0
198,اذا ذهب كورونا ولم يحرك ضمايرنا فتاكدوا اننا نحن الوباء على هذه الارض لان الفايروس لم ياتي ليقتل فقط بل جاء ليوقضنا من غفلتنا,0
199,ناوي تعمل متل بري لتعطيل القمة كل الشعب بيعرف كل دولة شو لعبت دور بس انا بحب تتصرفوا رجال دولة وما تحكوا طالع نازل,0
